NON $ % + - . 0 1 2 3 4 5 6 7 8
#NON	G4	G13	G6	G8	G14	G7	G10	G9	G1	G2	G11	G3	G5	G12
0.0	0.912181048640845	0.3741274292827401	0.48288341626956	0.9375006516377953	0.5527518610172629	0.6423947616003286	0.022446825504756407	0.8336049409353266	0.05937363547165775	0.9670221367316612	0.468953558797663	0.3647251874364317	0.21669915756461477	0.8484886402299142
0.5050505050505051	0.7461762167832261	0.41613923001508635	0.6538394146949192	0.6122787502076529	0.5223190900767093	0.5899241407380006	0.5079376212446126	0.4780041771400863	0.5251760433228703	0.8241502388816209	0.7599542578396243	0.294293410379672	0.5499726953524419	0.784039883898975
1.0101010101010102	0.7213870115337575	0.4568520506905835	0.7422948865210619	0.5634346337107042	0.5069838868401861	0.5574110234918205	0.7159056197152311	0.40393457055192356	0.6518994495110606	0.7861232222718243	0.8411916351973485	0.255901077615318	0.6584656873395605	0.7537196707172309
1.5151515151515151	0.7214059480568212	0.4731616689431437	0.78914109978312	0.563716324076415	0.5012861378006654	0.544731799821316	0.8064373785865767	0.3890020894320215	0.6880218573105161	0.7795961172102582	0.8667971712009376	0.2343317911825286	0.6954071525183242	0.7403484326117666
2.0202020202020203	0.7242780107188269	0.47924616386488816	0.8143957913789301	0.5698804795192597	0.4999884488992534	0.5411953450045381	0.8466096079552115	0.3867692660849481	0.6982630177954556	0.7813293542430134	0.8764297807912194	0.22196301296588888	0.7087821818316126	0.7351956036169571
2.5252525252525255	0.7265035442714545	0.48165769887865495	0.8282051119667275	0.574534893197059	0.5002101203793007	0.5407482611951765	0.8648460990743722	0.3868728062668358	0.7010871785674485	0.784326660511257	0.8807622350641275	0.21477582054140615	0.714079430748479	0.7338129659363908
3.0303030303030303	0.7279024267130593	0.48272916374254754	0.835846150463547	0.577329402292136	0.5007538755689932	0.54106312524713	0.8733480314111192	0.3871962791342563	0.7018148635352675	0.7867983753669131	0.8829825915997788	0.21056489672779133	0.7164138003581348	0.7339964847078569
3.5353535353535355	0.728735521227409	0.48326198848284974	0.8401173647988233	0.5789006596569629	0.5012342572004275	0.5414336495702808	0.8774321384053858	0.38741544326937444	0.7019702650815158	0.788509560500201	0.8842088152139788	0.2080852500366287	0.7175519930832298	0.734704499693913
4.040404040404041	0.7292244087869046	0.48354900536142603	0.8425261174469089	0.5797695377489099	0.5015764579785533	0.5417067436530332	0.8794577557301504	0.3875373473820317	0.7019819766294703	0.7896113248361188	0.8849116613965182	0.20662061668400086	0.7181519436584423	0.7354810140500888
4.545454545454546	0.729510514129353	0.4837109143874947	0.8438950598979806	0.5802509993347142	0.5017994541801901	0.54188272482541	0.8804952143911298	0.38760190590977006	0.7019655061699306	0.7902956393437168	0.8853216107755782	0.2057539269832775	0.7184847897887363	0.7361533438210003
5.050505050505051	0.7296780942920237	0.4838044579634976	0.844678309318759	0.5805202047038114	0.5019385439930435	0.5419902409651176	0.881042960737844	0.3876360724507331	0.7019489322783069	0.7907125066020091	0.8855626866236807	0.20524050494691165	0.7186751213308308	0.7366777118610762
5.555555555555556	0.7297764259243789	0.4838591520033388	0.8451290669576922	0.5806723568995446	0.5020233271998266	0.542054480794187	0.8813400813081846	0.3876544665180219	0.7019371256917435	0.79096369105203	0.8857050160316098	0.20493615961259667	0.7187858042162004	0.7370631583949847
