NON $ % + -
#NON	c	a	d	b
23.73737373737374	0.196771425734851	0.26358324886177	0.23617939973778285	0.1622040032548594
24.242424242424242	0.1967714462259015	0.2635833014810179	0.23617941871939527	0.16220400705045612
24.747474747474747	0.19677146086439043	0.26358334073100687	0.23617943222343651	0.16220401009827873
25.252525252525253	0.1967714710711964	0.2635833699597875	0.2361794416786534	0.16220401254480077
25.757575757575758	0.19677147830946554	0.2635833915790687	0.23617944839354366	0.16220401442982327
26.262626262626263	0.1967714840900392	0.26358340738350383	0.23617945378029942	0.1622040156437537
26.767676767676768	0.19677148863159657	0.2635834189141065	0.2361794580082292	0.16220401643749735
27.272727272727273	0.19677149228805962	0.26358342663370354	0.23617946146873148	0.16220401675390073
27.77777777777778	0.1967714947052434	0.26358343243883203	0.23617946373565096	0.1622040171159267
28.282828282828284	0.1967714965305164	0.26358343649880933	0.23617946544868335	0.1622040173341532
28.78787878787879	0.19677149767493712	0.26358343964506353	0.23617946650832644	0.16220401759405983
29.292929292929294	0.19677149822823387	0.26358344238777803	0.23617946699019016	0.16220401796700154
29.7979797979798	0.19677149872158964	0.2635834445759297	0.23617946741649556	0.16220401824883113
30.303030303030305	0.19677149913081166	0.26358344645764004	0.23617946776301185	0.16220401849161883
30.80808080808081	0.1967714995098672	0.2635834480362889	0.23617946808825985	0.16220401868257478
31.313131313131315	0.19677149999400756	0.2635834491608008	0.2361794685323198	0.1622040187454061
31.81818181818182	0.19677150034063615	0.2635834500366104	0.2361794688509182	0.16220401880331276
32.323232323232325	0.19677150060435664	0.26358345056076865	0.23617946910363288	0.1622040188185302
32.82828282828283	0.19677150117803088	0.26358345132236255	0.23617946965094935	0.1622040187722655
33.333333333333336	0.19677150165136725	0.263583451908473	0.2361794701063661	0.16220401872486367
33.83838383838384	0.19677150190901574	0.26358345227414703	0.23617947035769726	0.16220401870760792
34.343434343434346	0.19677150183562633	0.26358345237443165	0.23617947029275696	0.16220401875178145
34.84848484848485	0.19677150165354182	0.2635834523468745	0.23617947012378834	0.1622040188081727
35.35353535353536	0.19677150173387245	0.2635834524094223	0.2361794702059588	0.16220401879210888
35.85858585858586	0.19677150173266064	0.26358345239357484	0.23617947020745408	0.1622040187893657
36.36363636363637	0.1967715016335933	0.2635834523079019	0.23617947011123525	0.16220401880761917
36.86868686868687	0.19677150142035735	0.26358345216097356	0.23617946990026345	0.16220401885454547
37.37373737373738	0.1967715012870057	0.2635834520198371	0.23617946976957876	0.16220401887402272
37.87878787878788	0.1967715011876782	0.263583451884849	0.23617946967235462	0.16220401888268784
38.38383838383839	0.19677150110367692	0.2635834517639163	0.23617946958914787	0.16220401888894012
38.88888888888889	0.1967715010464606	0.26358345167332886	0.23617946953091762	0.1622040188920333
39.3939393939394	0.19677150106626495	0.2635834516991614	0.23617946954933686	0.1622040188905728
39.8989898989899	0.19677150098662696	0.2635834515644069	0.23617946946916696	0.16220401889270336
40.40404040404041	0.1967715009369982	0.26358345147325346	0.23617946941920345	0.1622040188925754
40.909090909090914	0.1967715009173786	0.2635834514257011	0.2361794693994463	0.16220401889018887
41.41414141414142	0.1967715009277682	0.2635834514217499	0.23617946940989554	0.16220401888554378
41.919191919191924	0.19677150087153997	0.26358345132487776	0.23617946935341094	0.16220401888665725
42.42424242424243	0.1967715007807883	0.2635834511804302	0.2361794692622574	0.16220401889086644
42.929292929292934	0.19677150070228822	0.2635834510544944	0.23617946918345833	0.16220401889429042
43.43434343434344	0.19677150063603968	0.2635834509470703	0.23617946911701368	0.1622040188969292
43.939393939393945	0.1967715005820427	0.26358345085815804	0.23617946906292347	0.16220401889878278
44.44444444444445	0.1967715005402973	0.2635834507877575	0.2361794690211877	0.16220401889985112
44.949494949494955	0.19677150051080347	0.2635834507358688	0.23617946899180634	0.16220401890013428
45.45454545454546	0.1967715004935612	0.26358345070249184	0.23617946897477943	0.1622040188996322
45.959595959595966	0.1967715004885705	0.2635834506876266	0.23617946897010697	0.16220401889834496
46.46464646464647	0.19677150049583136	0.2635834506912732	0.23617946897778894	0.16220401889627248
46.969696969696976	0.1967715005153438	0.26358345071343153	0.23617946899782533	0.1622040188934148
47.47474747474748	0.19677150054710782	0.26358345075410167	0.23617946903021617	0.1622040188897719
47.979797979797986	0.1967715005911234	0.2635834508132835	0.23617946907496146	0.1622040188853438
48.484848484848484	0.19677150064739052	0.2635834508909772	0.23617946913206114	0.1622040188801305
48.98989898989899	0.1967715007159092	0.26358345098718255	0.2361794692015153	0.16220401887413197
49.494949494949495	0.1967715007966795	0.26358345110189974	0.2361794692833239	0.16220401886734825
50.0	0.19677150081232575	0.2635834511238261	0.23617946929919736	0.16220401886595753
